delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
1840.0,fedex,furniture,scooter,standard,south,cold,187.2,6.08,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,954.24
1841.0,dhl,pharmacy,bike,same day,south,clear,67.9,39.46,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,557.88
1842.0,delhivery,groceries,truck,express,west,hot,193.1,8.39,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,2,1040.67
1843.0,amazon logistics,fragile items,ev van,two day,west,rainy,47.2,12.47,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,273.41
1844.0,amazon logistics,fragile items,van,standard,east,stormy,121.8,5.16,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,624.48
1845.0,xpressbees,clothing,ev van,standard,central,clear,94.1,46.8,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,610.9
1846.0,shadowfax,automobile parts,ev bike,two day,central,foggy,259.3,33.43,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,1396.79
1847.0,dhl,clothing,ev van,two day,west,hot,88.3,34.12,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,543.86
1848.0,fedex,furniture,ev van,two day,east,stormy,85.2,48.09,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,570.27
1849.0,fedex,groceries,bike,two day,east,rainy,226.5,21.64,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,3,1197.42
1850.0,blue dart,furniture,van,express,west,rainy,6.2,25.92,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,failed,1,158.76
1851.0,delhivery,clothing,bike,same day,east,rainy,216.0,9.15,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1207.45
1852.0,ekart,groceries,bike,standard,north,cold,15.1,25.04,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,150.62
1853.0,fedex,electronics,van,express,west,rainy,17.7,34.43,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,241.79
1854.0,blue dart,automobile parts,truck,two day,south,stormy,147.7,9.82,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,767.96
1855.0,delhivery,clothing,ev van,same day,west,clear,287.4,2.31,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,1,1543.93
1856.0,amazon logistics,furniture,bike,two day,north,stormy,49.6,12.98,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,286.94
1857.0,dhl,clothing,bike,two day,north,stormy,91.9,4.31,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,472.43
1858.0,shadowfax,clothing,bike,two day,east,stormy,204.6,40.3,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,1143.9
1859.0,fedex,groceries,ev van,same day,west,cold,267.9,43.99,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1571.47
1860.0,xpressbees,automobile parts,truck,express,east,hot,149.1,13.92,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,delayed,2,837.26
1861.0,xpressbees,furniture,van,same day,north,rainy,149.7,12.28,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,885.34
1862.0,ekart,automobile parts,bike,standard,south,hot,94.1,33.18,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,570.04
1863.0,amazon logistics,fragile items,van,same day,east,rainy,113.8,39.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,786.93
1864.0,dhl,groceries,bike,two day,south,clear,43.2,34.83,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,320.49
1865.0,amazon logistics,automobile parts,bike,standard,central,cold,37.3,30.35,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,277.55
1866.0,dhl,groceries,van,express,east,foggy,220.8,17.54,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,3,1206.62
1867.0,delhivery,furniture,truck,two day,central,foggy,145.9,33.36,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,829.58
1868.0,xpressbees,cosmetics,van,express,north,cold,233.4,32.93,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,4,1315.79
1869.0,delhivery,pharmacy,ev van,same day,east,stormy,194.9,10.78,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1106.84
1870.0,xpressbees,fragile items,ev van,two day,central,hot,3.6,1.53,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,95.6674
1871.0,delhivery,clothing,bike,two day,south,cold,151.6,32.69,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,856.07
1872.0,blue dart,furniture,scooter,same day,central,rainy,165.3,16.31,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,975.43
1873.0,shadowfax,pharmacy,truck,standard,west,clear,42.0,1.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,214.68
1874.0,ecom express,documents,van,standard,east,foggy,286.9,1.12,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,5,1437.86
1875.0,dhl,fragile items,van,two day,north,clear,239.7,7.31,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1220.43
1876.0,blue dart,documents,ev bike,two day,central,foggy,270.1,4.46,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,1363.88
1877.0,ekart,documents,scooter,express,east,stormy,179.6,35.47,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000005,yes,delayed,2,1054.41
1878.0,ecom express,documents,ev bike,same day,west,cold,249.9,46.55,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1489.15
1879.0,xpressbees,cosmetics,scooter,standard,west,rainy,54.9,7.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,295.5
1880.0,delhivery,clothing,van,standard,east,cold,256.4,34.13,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,1384.39
1881.0,dhl,clothing,scooter,express,north,rainy,276.2,26.34,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000007,yes,delayed,2,1510.02
1882.0,ekart,fragile items,truck,standard,east,clear,6.7,35.09,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,138.77
1883.0,blue dart,clothing,ev bike,same day,east,cold,192.6,9.24,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1090.72
1884.0,amazon logistics,electronics,truck,same day,north,rainy,29.4,6.52,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,266.56
1885.0,shadowfax,documents,van,standard,north,rainy,194.4,41.48,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1096.44
1886.0,blue dart,groceries,scooter,same day,south,clear,268.9,40.2,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1565.1
1887.0,shadowfax,electronics,ev bike,express,south,stormy,54.9,46.51,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,464.03
1888.0,dhl,fragile items,bike,standard,east,rainy,148.7,10.86,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,776.08
1889.0,delhivery,clothing,scooter,standard,west,stormy,29.7,26.72,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,228.66
1890.0,fedex,groceries,ev bike,same day,north,foggy,195.5,19.14,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1134.92
1891.0,blue dart,clothing,ev bike,two day,central,rainy,36.4,42.88,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,310.64
1892.0,ekart,documents,scooter,express,central,stormy,291.6,26.48,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000007,yes,delayed,2,1587.44
1893.0,amazon logistics,electronics,van,same day,north,clear,96.9,8.58,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,610.24
1894.0,xpressbees,automobile parts,scooter,express,north,hot,56.2,15.05,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,376.15
1895.0,blue dart,automobile parts,ev van,two day,central,hot,285.9,29.95,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,1519.35
1896.0,amazon logistics,clothing,truck,two day,east,clear,193.6,27.71,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1051.13
1897.0,shadowfax,clothing,bike,express,east,cold,146.7,37.79,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,896.87
1898.0,amazon logistics,fragile items,bike,express,east,rainy,226.3,49.52,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,2,1331.38
1899.0,xpressbees,groceries,bike,same day,central,cold,259.9,21.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1463.43
1900.0,dhl,electronics,scooter,two day,north,stormy,242.9,24.43,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,3,1287.79
1901.0,fedex,clothing,scooter,same day,central,cold,107.4,27.88,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,720.64
1902.0,fedex,groceries,van,express,south,foggy,119.5,34.84,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,3,752.02
1903.0,xpressbees,pharmacy,ev bike,two day,central,hot,158.5,13.09,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,831.77
1904.0,ekart,pharmacy,ev van,standard,east,rainy,176.3,29.65,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,970.45
1905.0,ekart,clothing,truck,express,west,hot,91.0,12.51,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,542.53
1906.0,ekart,groceries,ev bike,standard,north,rainy,41.7,21.53,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,273.09
1907.0,ekart,documents,truck,two day,south,clear,132.2,25.46,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,737.38
1908.0,blue dart,furniture,scooter,two day,north,hot,244.7,23.08,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,1292.74
1909.0,delhivery,documents,truck,two day,east,clear,83.6,28.24,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,502.72
1910.0,ecom express,clothing,scooter,standard,north,rainy,113.0,15.93,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,612.79
1911.0,delhivery,fragile items,scooter,two day,south,foggy,82.9,49.41,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,562.73
1912.0,amazon logistics,pharmacy,ev van,standard,east,hot,183.3,31.58,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1011.24
1913.0,delhivery,furniture,ev van,two day,east,stormy,285.6,9.0,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1455.0
1914.0,xpressbees,clothing,truck,express,central,cold,54.9,38.78,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,440.84
1915.0,ekart,electronics,truck,express,west,hot,234.1,18.93,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,5,1277.29
1916.0,fedex,fragile items,ev bike,same day,central,rainy,199.7,15.65,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,1145.45
1917.0,ekart,automobile parts,ev bike,two day,east,hot,296.2,40.1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,1601.3
1918.0,fedex,pharmacy,bike,express,south,hot,30.8,26.48,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,283.44
1919.0,fedex,electronics,van,two day,south,cold,272.6,2.7,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,1371.1
1920.0,fedex,furniture,bike,standard,west,hot,242.4,32.37,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,1309.11
1921.0,dhl,documents,truck,two day,central,stormy,271.8,8.25,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1383.75
1922.0,fedex,electronics,scooter,same day,central,stormy,225.5,33.81,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1328.93
1923.0,amazon logistics,clothing,scooter,same day,south,foggy,85.1,27.73,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,608.69
1924.0,dhl,furniture,ev van,two day,east,rainy,125.7,16.06,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,676.68
1925.0,dhl,groceries,scooter,standard,west,cold,33.5,44.49,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,300.97
1926.0,blue dart,pharmacy,ev van,two day,central,rainy,3.6,11.96,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,95.6674
1927.0,dhl,cosmetics,van,standard,south,cold,284.2,14.09,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1463.27
1928.0,blue dart,documents,scooter,two day,west,hot,248.3,13.62,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1282.36
1929.0,blue dart,documents,bike,same day,central,stormy,25.3,26.22,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,305.16
1930.0,ecom express,cosmetics,ev bike,express,north,rainy,137.0,18.33,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,delayed,2,789.99
1931.0,delhivery,clothing,ev van,standard,south,hot,87.3,17.39,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,488.67
1932.0,fedex,electronics,ev van,standard,east,hot,89.9,36.86,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,560.08
1933.0,amazon logistics,fragile items,scooter,standard,central,stormy,268.5,49.41,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,1490.73
1934.0,ecom express,clothing,ev van,standard,central,cold,297.1,23.67,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1559.51
1935.0,blue dart,clothing,scooter,same day,north,stormy,127.2,32.49,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,833.47
1936.0,blue dart,cosmetics,van,two day,north,cold,244.5,36.85,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1333.05
1937.0,dhl,furniture,bike,two day,south,foggy,50.6,34.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,356.68
1938.0,fedex,clothing,scooter,same day,north,hot,231.1,39.05,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,1372.65
1939.0,ecom express,fragile items,scooter,two day,east,clear,16.2,35.8,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,3,188.4
1940.0,blue dart,documents,ev van,same day,south,cold,103.3,48.25,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,761.25
1941.0,blue dart,cosmetics,scooter,standard,south,hot,171.0,45.44,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,991.32
1942.0,ekart,pharmacy,scooter,express,north,cold,19.8,30.53,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,2,240.59
1943.0,amazon logistics,fragile items,scooter,two day,south,cold,36.3,19.48,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,239.94
1944.0,delhivery,cosmetics,scooter,express,north,foggy,96.4,49.25,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,679.75
1945.0,dhl,cosmetics,truck,express,south,stormy,143.0,18.45,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,yes,failed,1,820.35
1946.0,blue dart,electronics,scooter,express,east,rainy,65.2,15.2,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,2,421.6
1947.0,blue dart,automobile parts,scooter,two day,south,cold,96.0,2.19,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,486.57
1948.0,ecom express,clothing,truck,express,west,rainy,51.6,48.37,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,3,453.11
1949.0,delhivery,documents,ev bike,express,east,rainy,31.3,43.14,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,335.92
1950.0,ekart,furniture,bike,express,south,foggy,126.6,12.03,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,failed,1,719.09
1951.0,ecom express,documents,van,express,west,foggy,67.1,19.54,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,444.12
1952.0,shadowfax,pharmacy,truck,standard,central,rainy,195.9,11.44,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,1013.82
1953.0,delhivery,electronics,ev van,express,east,cold,69.0,49.4,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,543.2
1954.0,fedex,furniture,ev van,standard,central,cold,57.9,1.53,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,294.09
1955.0,ecom express,groceries,ev van,two day,south,rainy,111.0,1.28,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,558.84
1956.0,dhl,pharmacy,truck,standard,east,cold,32.0,35.23,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,265.69
1957.0,fedex,furniture,bike,two day,east,rainy,13.4,10.07,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,97.21
1958.0,fedex,cosmetics,ev van,two day,central,foggy,229.8,0.67,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,1149.9
1959.0,shadowfax,clothing,truck,same day,west,cold,52.6,30.63,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,454.89
1960.0,blue dart,automobile parts,ev van,two day,east,hot,183.9,23.43,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,989.79
1961.0,amazon logistics,groceries,ev van,two day,south,foggy,92.1,18.68,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,516.54
1962.0,ecom express,groceries,ev bike,two day,north,stormy,98.6,0.81,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,495.43
1963.0,blue dart,furniture,van,express,central,hot,48.3,4.35,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,2,304.55
1964.0,amazon logistics,clothing,truck,two day,north,stormy,69.7,42.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,475.43
1965.0,amazon logistics,fragile items,ev bike,express,west,rainy,172.1,47.03,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,2,1051.59
1966.0,xpressbees,documents,ev van,standard,east,hot,176.7,16.92,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,934.26
1967.0,dhl,automobile parts,scooter,same day,west,foggy,86.7,41.5,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,658.0
1968.0,fedex,clothing,truck,standard,central,hot,63.9,43.56,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,450.18
1969.0,amazon logistics,fragile items,truck,standard,north,stormy,103.7,40.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,639.13
1970.0,blue dart,groceries,scooter,standard,north,hot,27.3,46.26,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,275.28
1971.0,amazon logistics,pharmacy,van,two day,south,hot,159.3,49.52,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,945.87
1972.0,ecom express,fragile items,ev van,standard,east,stormy,247.2,14.25,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,4,1278.75
1973.0,xpressbees,clothing,bike,express,north,rainy,189.3,0.67,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,2,998.09
